Geographical Location (Latitude),Geographical Location (Longitude),Sampling Date,Nitrogen (mg/L),Phosphorus (mg/L),State of Sewage System,Location
-65.5020421,51.04914242,3/22/2022,2.715266532,3.304392356,Good,"(-65.5020421, 51.04914242)"
25.02649182,-65.87962936,11/23/2019,7.078351347,3.158053836,Good,"(25.02649182, -65.87962936)"
-51.48612234,-18.0011493,10/10/2022,9.044450383,1.78307534,Moderate,"(-51.48612234, -18.0011493)"
42.190284,5.636649373,4/28/2017,2.612886811,0.283599012,Good,"(42.190284, 5.636649373)"
85.58746625,-94.92706365,12/26/2018,6.601759086,4.335143496,Moderate,"(85.58746625, -94.92706365)"
-3.543757608,-38.72084113,8/25/2018,3.531360178,4.942743875,Poor,"(-3.543757608, -38.72084113)"
-50.71395791,85.44671207,3/13/2019,0.401939312,2.529985555,Moderate,"(-50.71395791, 85.44671207)"
49.01516115,19.33462263,2/5/2021,5.192127141,2.775832697,Good,"(49.01516115, 19.33462263)"
89.90598292,-135.8458439,9/10/2016,8.903015026,1.992529319,Good,"(89.90598292, -135.8458439)"
-55.71377897,97.493665,8/11/2014,1.999871609,2.522341208,Moderate,"(-55.71377897, 97.493665)"
-23.81848037,53.97193718,2/4/2023,7.142047369,3.992406504,Poor,"(-23.81848037, 53.97193718)"
11.10577442,-135.7061262,2/16/2016,2.322816477,3.291343671,Moderate,"(11.10577442, -135.7061262)"
47.81475981,-14.14246564,10/7/2020,3.360967655,3.599178198,Good,"(47.81475981, -14.14246564)"
-43.1124951,163.8752876,2/16/2020,1.225650586,1.479722991,Moderate,"(-43.1124951, 163.8752876)"
27.05715137,-129.082318,5/31/2020,1.400703055,2.251906211,Poor,"(27.05715137, -129.082318)"
-24.73237632,144.6058045,10/1/2014,6.819023824,2.838785249,Poor,"(-24.73237632, 144.6058045)"
-36.93852624,-126.196115,10/27/2015,9.254686965,0.116640485,Moderate,"(-36.93852624, -126.196115)"
50.49667031,102.7549374,7/23/2019,3.095355639,1.446961413,Good,"(50.49667031, 102.7549374)"
-18.06880994,52.7475463,3/28/2016,0.422354793,1.158252434,Good,"(-18.06880994, 52.7475463)"
-32.65669384,165.682088,9/5/2021,1.243308555,1.698591165,Moderate,"(-32.65669384, 165.682088)"
-56.82641302,-58.95669817,7/25/2020,2.145825458,3.863049412,Good,"(-56.82641302, -58.95669817)"
80.89246398,-106.5430986,4/28/2018,8.495980814,1.974122826,Good,"(80.89246398, -106.5430986)"
28.54536417,-66.08014127,9/14/2022,9.021389301,2.677852383,Moderate,"(28.54536417, -66.08014127)"
-72.18018928,55.6386341,4/3/2015,7.580480272,2.415654934,Good,"(-72.18018928, 55.6386341)"
38.79316188,-101.2918864,4/13/2015,2.922121732,2.583313948,Good,"(38.79316188, -101.2918864)"
73.35155322,-34.17071014,8/23/2021,2.388933225,3.216556342,Good,"(73.35155322, -34.17071014)"
-81.34286572,104.1201792,6/29/2019,0.247504705,2.055265811,Poor,"(-81.34286572, 104.1201792)"
-0.81401874,-44.24668624,9/28/2018,2.176723085,4.225212023,Moderate,"(-0.81401874, -44.24668624)"
-75.13549996,118.7660731,12/15/2018,0.691497765,4.456607144,Good,"(-75.13549996, 118.7660731)"
-45.16865969,62.99470444,3/28/2022,6.664558898,2.572469002,Good,"(-45.16865969, 62.99470444)"
19.81362068,-150.9170661,3/6/2014,0.555089342,4.596983874,Moderate,"(19.81362068, -150.9170661)"
-63.19025521,-172.6217143,2/12/2016,5.736533182,2.938824994,Poor,"(-63.19025521, -172.6217143)"
86.1431088,49.44147671,11/23/2017,3.473650568,4.731657172,Good,"(86.1431088, 49.44147671)"
36.06000991,72.44670241,8/17/2014,4.398098928,2.664768565,Moderate,"(36.06000991, 72.44670241)"
24.01951744,85.51197679,12/18/2014,2.909617688,1.089514198,Moderate,"(24.01951744, 85.51197679)"
-89.40397587,-89.71833315,1/7/2021,9.400106383,4.77116169,Good,"(-89.40397587, -89.71833315)"
45.71122235,-76.25237647,5/7/2014,0.61117054,3.302448212,Good,"(45.71122235, -76.25237647)"
21.43649383,-2.642632637,12/24/2023,9.55168676,0.007685618,Good,"(21.43649383, -2.642632637)"
-37.27871471,-67.47277234,9/6/2018,0.021825773,2.323890754,Moderate,"(-37.27871471, -67.47277234)"
5.011532144,-94.73623788,6/23/2014,1.99972539,3.049727579,Poor,"(5.011532144, -94.73623788)"
-35.53919372,-135.7189929,9/21/2020,1.647944953,4.823643479,Good,"(-35.53919372, -135.7189929)"
-50.70492967,83.74512214,11/2/2019,7.305061817,4.683166113,Good,"(-50.70492967, 83.74512214)"
13.3443233,22.44189514,6/2/2018,1.586328752,0.625774155,Good,"(13.3443233, 22.44189514)"
73.30874238,172.7244159,12/2/2014,8.725292054,1.706201823,Good,"(73.30874238, 172.7244159)"
-14.32771331,153.2698373,1/1/2022,6.553001844,3.58578641,Good,"(-14.32771331, 153.2698373)"
-63.4207134,25.49591257,6/19/2014,3.162620665,2.710278353,Good,"(-63.4207134, 25.49591257)"
-19.77699871,-71.57412868,8/15/2022,1.691626037,0.524729816,Moderate,"(-19.77699871, -71.57412868)"
-24.02768599,30.11249006,4/30/2020,1.222343771,4.640211268,Poor,"(-24.02768599, 30.11249006)"
-9.863503605,13.14687003,5/19/2023,0.098485655,1.551027526,Moderate,"(-9.863503605, 13.14687003)"
19.25884374,117.3865974,6/27/2015,5.469917853,4.00459928,Poor,"(19.25884374, 117.3865974)"
58.65483011,127.8162373,12/2/2014,1.621760107,0.841711754,Good,"(58.65483011, 127.8162373)"
-9.52056914,175.6054495,4/19/2016,8.976349804,2.744271899,Good,"(-9.52056914, 175.6054495)"
83.21557457,-85.36270453,2/1/2020,7.258067303,0.886883811,Poor,"(83.21557457, -85.36270453)"
53.39969196,-58.45610847,5/12/2023,0.232496212,0.901430829,Good,"(53.39969196, -58.45610847)"
-85.70884894,115.1875714,5/31/2021,3.379035532,2.687834042,Moderate,"(-85.70884894, 115.1875714)"
-62.28763898,58.16494756,6/3/2022,5.711433235,1.1386607,Poor,"(-62.28763898, 58.16494756)"
-26.78932306,17.2858305,6/8/2020,8.882322676,3.133776384,Good,"(-26.78932306, 17.2858305)"
-55.70611598,146.8078128,10/6/2021,7.182049079,4.699086715,Good,"(-55.70611598, 146.8078128)"
-26.66183704,93.43394467,1/25/2019,8.072272148,4.614297958,Poor,"(-26.66183704, 93.43394467)"
-46.49383523,-94.98838684,7/8/2017,3.395047759,1.336434549,Good,"(-46.49383523, -94.98838684)"
40.60546143,-124.1620884,8/1/2016,8.300975928,1.373851861,Good,"(40.60546143, -124.1620884)"
23.53379605,166.9157877,11/4/2017,0.79299681,0.014784559,Poor,"(23.53379605, 166.9157877)"
62.08879849,-61.66134509,11/30/2021,6.889435712,2.334392404,Moderate,"(62.08879849, -61.66134509)"
26.49340694,54.13129806,4/29/2018,5.544035789,4.98453352,Moderate,"(26.49340694, 54.13129806)"
41.750981,139.9621458,3/10/2020,2.711105117,0.475560383,Moderate,"(41.750981, 139.9621458)"
-75.98616032,158.9439987,11/15/2014,4.438857428,4.173666298,Moderate,"(-75.98616032, 158.9439987)"
-16.09170232,-98.43032541,3/7/2023,3.716626021,3.840173873,Moderate,"(-16.09170232, -98.43032541)"
-46.76814929,-140.9104391,6/2/2021,4.972827423,0.087423249,Good,"(-46.76814929, -140.9104391)"
-66.09976009,96.66329352,4/20/2023,6.102634271,4.879214365,Poor,"(-66.09976009, 96.66329352)"
43.90342126,-101.093689,4/5/2020,3.882505209,4.009689127,Good,"(43.90342126, -101.093689)"
-2.95524858,124.2429644,2/18/2021,9.867042382,2.518238326,Poor,"(-2.95524858, 124.2429644)"
9.075748577,0.470361277,11/28/2018,2.573519427,3.620349072,Good,"(9.075748577, 0.470361277)"
21.42408625,-166.3112577,10/27/2018,9.748473671,1.212469634,Poor,"(21.42408625, -166.3112577)"
69.40610758,90.67359183,6/11/2019,0.846623956,0.728925365,Poor,"(69.40610758, 90.67359183)"
53.84824388,-155.4435658,5/22/2014,8.397789649,4.18942128,Moderate,"(53.84824388, -155.4435658)"
-30.27605355,-77.43720723,11/22/2017,6.952794914,3.414985841,Good,"(-30.27605355, -77.43720723)"
-65.86055052,60.33884719,11/9/2015,8.936931465,2.897307516,Good,"(-65.86055052, 60.33884719)"
-33.34571505,-60.43885784,7/16/2023,5.22878434,1.019012021,Good,"(-33.34571505, -60.43885784)"
76.98238952,-36.93009955,1/31/2020,5.096302712,0.532646454,Good,"(76.98238952, -36.93009955)"
-4.414489629,26.59439604,4/19/2016,8.026618175,0.138103643,Good,"(-4.414489629, 26.59439604)"
-88.83154112,-164.7347498,5/18/2020,1.881976842,4.982494031,Moderate,"(-88.83154112, -164.7347498)"
17.78283091,-84.59730821,2/1/2018,2.57844121,2.466707018,Moderate,"(17.78283091, -84.59730821)"
2.337283146,13.31599307,12/23/2021,7.721763371,2.61784529,Good,"(2.337283146, 13.31599307)"
74.64868315,-27.23116512,2/18/2014,1.937205642,1.708423393,Moderate,"(74.64868315, -27.23116512)"
59.15109113,150.3586777,12/27/2015,0.398903807,0.873263852,Good,"(59.15109113, 150.3586777)"
-51.52761627,170.6313587,1/23/2016,8.958225821,4.282539296,Good,"(-51.52761627, 170.6313587)"
37.76271181,22.00471886,1/5/2019,9.891334779,1.297627814,Good,"(37.76271181, 22.00471886)"
-1.893535856,-49.11473054,8/21/2014,8.654744151,3.673091325,Good,"(-1.893535856, -49.11473054)"
-20.88522357,5.865335284,1/29/2016,9.393645211,0.838631843,Moderate,"(-20.88522357, 5.865335284)"
-13.02787274,-148.3894045,4/14/2023,8.863754383,0.519671966,Moderate,"(-13.02787274, -148.3894045)"
30.19810806,-114.6104435,10/31/2014,4.947001776,0.130587118,Good,"(30.19810806, -114.6104435)"
18.87759435,177.343396,4/6/2015,1.680730988,3.33005534,Good,"(18.87759435, 177.343396)"
-43.63612234,22.26457729,9/2/2022,7.283747858,2.581948615,Good,"(-43.63612234, 22.26457729)"
74.06109101,-144.0935161,6/8/2015,5.771444809,3.034528883,Good,"(74.06109101, -144.0935161)"
-49.99822146,-146.5109516,1/20/2020,9.952126759,1.770417944,Poor,"(-49.99822146, -146.5109516)"
-52.89409664,48.37032038,12/21/2019,3.748240052,3.984086196,Poor,"(-52.89409664, 48.37032038)"
-54.55972044,61.87066302,4/29/2015,8.606325517,3.756793045,Good,"(-54.55972044, 61.87066302)"
25.55503481,-7.040508577,4/27/2018,9.599329707,0.718372099,Good,"(25.55503481, -7.040508577)"
1.818590221,-128.4214384,2/1/2015,5.496648595,4.830979296,Moderate,"(1.818590221, -128.4214384)"
82.05529956,-151.8238571,12/18/2023,9.837231629,0.158165061,Moderate,"(82.05529956, -151.8238571)"
71.59420139,23.77333678,11/2/2023,5.896050278,2.097104871,Moderate,"(71.59420139, 23.77333678)"
5.604281945,25.55689292,10/20/2015,9.472282008,0.77592677,Good,"(5.604281945, 25.55689292)"
62.58944618,95.38618472,3/22/2017,8.94859157,1.153122891,Moderate,"(62.58944618, 95.38618472)"
-59.99001412,169.7670948,5/20/2020,7.567992676,2.46217293,Good,"(-59.99001412, 169.7670948)"
-52.68308518,-103.8687887,7/26/2021,1.696512103,4.780595661,Poor,"(-52.68308518, -103.8687887)"
80.89121664,-47.80193626,2/7/2019,3.038905039,4.870520062,Good,"(80.89121664, -47.80193626)"
16.93878261,56.94636814,3/16/2021,1.041846084,4.929444547,Good,"(16.93878261, 56.94636814)"
-30.50596267,-39.66839251,7/1/2018,3.088479154,0.400912855,Good,"(-30.50596267, -39.66839251)"
-8.9488961,-95.8097108,11/15/2018,7.837047897,4.18945807,Good,"(-8.9488961, -95.8097108)"
19.04468567,-170.8817273,11/19/2020,4.964118167,0.395900487,Poor,"(19.04468567, -170.8817273)"
-38.18003104,-51.67352876,5/14/2019,6.379599823,3.580940919,Good,"(-38.18003104, -51.67352876)"
-76.42940791,-43.00935132,6/18/2018,8.995083237,2.107571505,Poor,"(-76.42940791, -43.00935132)"
-19.58931377,-96.21999592,12/3/2020,9.486512272,0.728825709,Moderate,"(-19.58931377, -96.21999592)"
79.79510957,-46.95319612,4/21/2014,2.784635618,1.8489901,Poor,"(79.79510957, -46.95319612)"
19.4078069,-81.74393326,4/27/2020,8.567071286,4.064338084,Moderate,"(19.4078069, -81.74393326)"
-56.98970802,154.9401103,3/24/2021,7.876938843,3.483840743,Good,"(-56.98970802, 154.9401103)"
-0.94641994,-118.6231528,11/10/2018,1.605019156,3.995441699,Good,"(-0.94641994, -118.6231528)"
-69.0771179,-129.8360152,1/9/2022,2.331555745,4.246381813,Moderate,"(-69.0771179, -129.8360152)"
65.11761758,-84.11717375,5/24/2020,1.534478224,3.294626994,Poor,"(65.11761758, -84.11717375)"
11.8664,-98.77814253,4/13/2018,7.203863354,4.532902852,Good,"(11.8664, -98.77814253)"
32.71433708,-30.15554128,6/29/2017,2.574962461,1.062104128,Moderate,"(32.71433708, -30.15554128)"
30.73296826,55.37155559,12/24/2017,1.457325972,2.553780294,Poor,"(30.73296826, 55.37155559)"
68.20993112,12.59951713,7/18/2023,5.722250251,1.904641788,Moderate,"(68.20993112, 12.59951713)"
78.36629446,-129.4838364,10/27/2017,9.967075131,2.351272576,Moderate,"(78.36629446, -129.4838364)"
-83.84043787,-93.34073582,9/26/2015,6.152623572,4.301122407,Good,"(-83.84043787, -93.34073582)"
-44.44124231,-55.16242322,12/13/2016,0.452276505,3.49952087,Moderate,"(-44.44124231, -55.16242322)"
-77.33327368,159.5308435,6/4/2020,8.230144003,2.929298378,Moderate,"(-77.33327368, 159.5308435)"
-43.75781237,178.8672891,4/5/2017,5.926016289,0.019466512,Good,"(-43.75781237, 178.8672891)"
-54.02198389,-29.25658949,6/6/2015,2.737822167,4.699421477,Good,"(-54.02198389, -29.25658949)"
-37.38524914,86.22630169,11/4/2023,0.884762043,0.855997222,Good,"(-37.38524914, 86.22630169)"
-0.479492123,20.72490408,3/24/2022,5.408048863,4.591195846,Good,"(-0.479492123, 20.72490408)"
-28.80632964,-147.9739324,1/16/2022,0.882790326,1.546224034,Poor,"(-28.80632964, -147.9739324)"
-60.5815343,-178.4233732,12/11/2017,0.616418669,4.732583349,Good,"(-60.5815343, -178.4233732)"
67.37283971,-0.486354732,1/26/2023,9.943544163,4.77951779,Good,"(67.37283971, -0.486354732)"
76.19026673,57.33409876,9/24/2014,7.317023884,4.768735765,Good,"(76.19026673, 57.33409876)"
-59.28977854,-142.0862293,2/13/2019,0.280910585,1.640542808,Poor,"(-59.28977854, -142.0862293)"
-39.68036833,67.37798548,8/6/2022,9.134952903,4.14264634,Poor,"(-39.68036833, 67.37798548)"
-35.37897197,-138.8478185,5/28/2017,9.456054201,0.758248023,Good,"(-35.37897197, -138.8478185)"
32.21607694,29.59824413,1/24/2023,7.740840067,3.709541916,Good,"(32.21607694, 29.59824413)"
81.83827112,-96.56448948,1/28/2015,8.720452669,3.477875188,Good,"(81.83827112, -96.56448948)"
-53.19039607,69.04048424,7/7/2020,8.256455998,2.628749829,Good,"(-53.19039607, 69.04048424)"
8.704456081,154.2519367,8/17/2015,5.128772476,0.005933122,Moderate,"(8.704456081, 154.2519367)"
76.59033863,136.145861,9/13/2023,0.743160706,2.361370237,Good,"(76.59033863, 136.145861)"
43.08922161,-44.39824371,1/11/2016,7.435042853,2.771868793,Moderate,"(43.08922161, -44.39824371)"
-81.81369891,-116.3062035,8/14/2018,9.542256973,1.0507172,Poor,"(-81.81369891, -116.3062035)"
-50.75523832,97.15436242,4/5/2022,9.967064624,2.362206125,Good,"(-50.75523832, 97.15436242)"
-4.898710769,118.0704798,1/6/2018,8.914095102,4.297705506,Moderate,"(-4.898710769, 118.0704798)"
86.92046691,-64.68321791,9/28/2019,6.711631138,2.090357263,Moderate,"(86.92046691, -64.68321791)"
45.21648775,34.00361446,2/20/2021,0.145018783,3.310567326,Poor,"(45.21648775, 34.00361446)"
-2.115797138,-112.6672142,7/30/2023,6.013805454,4.516840783,Moderate,"(-2.115797138, -112.6672142)"
-74.79341351,172.4138608,6/10/2019,3.607347921,3.812533391,Poor,"(-74.79341351, 172.4138608)"
-65.71797388,71.07710197,9/9/2021,3.711174756,4.199781224,Poor,"(-65.71797388, 71.07710197)"
11.97894231,92.84663648,6/14/2016,6.529357579,3.182434103,Poor,"(11.97894231, 92.84663648)"
-71.03463773,21.80622382,1/30/2014,4.898381123,4.896117412,Moderate,"(-71.03463773, 21.80622382)"
10.16550749,-143.322176,12/3/2019,9.74365386,1.23069512,Good,"(10.16550749, -143.322176)"
59.96933683,-78.25233005,8/8/2020,0.965834307,1.490743229,Good,"(59.96933683, -78.25233005)"
-34.21504385,169.4837835,10/31/2021,4.73362313,2.036859488,Moderate,"(-34.21504385, 169.4837835)"
52.95577209,-141.4028657,1/6/2023,0.79638614,2.26190136,Good,"(52.95577209, -141.4028657)"
22.31438711,-144.1503242,8/12/2018,4.87936731,4.193382032,Good,"(22.31438711, -144.1503242)"
16.86140979,-49.94962492,1/24/2020,4.562006665,0.544976964,Moderate,"(16.86140979, -49.94962492)"
-52.45309189,-122.2029212,12/9/2016,8.729645312,4.490051004,Good,"(-52.45309189, -122.2029212)"
31.15603461,110.6599944,3/3/2022,8.83491222,1.073905447,Good,"(31.15603461, 110.6599944)"
55.20267302,-106.8799521,5/5/2021,7.250400477,4.065664063,Moderate,"(55.20267302, -106.8799521)"
48.09456911,137.1688139,4/18/2014,9.484040743,1.660274536,Good,"(48.09456911, 137.1688139)"
-9.910557389,139.2138082,9/23/2014,4.208537871,1.203546154,Moderate,"(-9.910557389, 139.2138082)"
-6.463642615,69.54970333,12/29/2018,1.267691134,0.224339309,Moderate,"(-6.463642615, 69.54970333)"
45.88213409,57.62315785,3/16/2015,3.648574992,4.452871381,Good,"(45.88213409, 57.62315785)"
-68.85659009,171.8516606,8/27/2016,8.765390661,2.490021871,Poor,"(-68.85659009, 171.8516606)"
40.05741576,-170.0284408,10/28/2015,5.066741506,0.645423688,Good,"(40.05741576, -170.0284408)"
82.78933645,1.598111747,7/6/2023,9.146598074,3.486923849,Good,"(82.78933645, 1.598111747)"
-24.39528543,-13.73330205,8/9/2015,4.296747103,4.016426463,Poor,"(-24.39528543, -13.73330205)"
53.65558181,1.114972616,10/30/2014,8.646443061,2.642860465,Good,"(53.65558181, 1.114972616)"
8.830600388,-47.43287527,12/2/2016,7.530773621,4.090730648,Good,"(8.830600388, -47.43287527)"
28.06933564,148.0046054,4/10/2016,7.471004332,3.259379202,Good,"(28.06933564, 148.0046054)"
-23.19067913,-163.5231538,2/5/2016,1.716498343,2.410499231,Moderate,"(-23.19067913, -163.5231538)"
56.96607569,138.1370446,9/28/2015,9.215476807,4.990815355,Moderate,"(56.96607569, 138.1370446)"
44.24136877,-27.57897319,8/10/2019,8.928153996,1.921100778,Moderate,"(44.24136877, -27.57897319)"
-77.78558953,131.4670254,6/29/2018,1.686142875,0.258490175,Poor,"(-77.78558953, 131.4670254)"
51.54994892,59.56993369,8/26/2017,0.406707789,2.481340352,Good,"(51.54994892, 59.56993369)"
77.55405271,162.0999442,12/6/2015,7.241518234,2.725024396,Moderate,"(77.55405271, 162.0999442)"
-39.27186927,170.3671074,6/10/2023,9.412103331,4.528329794,Poor,"(-39.27186927, 170.3671074)"
-48.26916742,-18.33813427,5/23/2022,5.138087579,4.108334796,Good,"(-48.26916742, -18.33813427)"
-48.63742154,73.1696217,11/10/2020,5.619666757,4.692581043,Moderate,"(-48.63742154, 73.1696217)"
-59.55642329,28.88757001,12/8/2019,5.969279713,2.632196291,Good,"(-59.55642329, 28.88757001)"
-38.54596978,-109.1109741,6/29/2022,3.707525132,3.724964489,Good,"(-38.54596978, -109.1109741)"
-55.04581397,113.2279494,1/30/2015,6.95006399,1.066354562,Moderate,"(-55.04581397, 113.2279494)"
-65.12213369,-85.80132136,5/18/2015,5.238385203,1.982753147,Poor,"(-65.12213369, -85.80132136)"
68.05268035,52.88224425,5/26/2023,7.331414595,1.375477143,Moderate,"(68.05268035, 52.88224425)"
-61.11163377,-56.49380037,9/13/2023,2.229221574,2.556228295,Good,"(-61.11163377, -56.49380037)"
17.24415145,-55.57230696,6/1/2021,2.579352861,3.234250865,Poor,"(17.24415145, -55.57230696)"
-62.84962732,-127.7848986,4/24/2016,7.708613462,2.651364624,Good,"(-62.84962732, -127.7848986)"
28.04821344,125.2122474,5/19/2021,4.733139625,4.503842404,Good,"(28.04821344, 125.2122474)"
-79.75637597,-150.9196897,1/5/2014,3.229938968,2.073621407,Moderate,"(-79.75637597, -150.9196897)"
18.87015924,99.3100606,8/3/2015,8.357142362,0.173035645,Good,"(18.87015924, 99.3100606)"
72.82177918,88.25054995,6/15/2020,5.228452043,3.563903053,Good,"(72.82177918, 88.25054995)"
34.11722685,60.99920079,7/29/2018,0.424734142,4.44572402,Good,"(34.11722685, 60.99920079)"
50.19036947,165.8212291,5/4/2018,4.379151474,2.341015934,Good,"(50.19036947, 165.8212291)"
49.32839653,40.25868829,6/8/2023,6.496334151,2.768768479,Moderate,"(49.32839653, 40.25868829)"
-73.90588676,31.61399405,1/12/2014,3.848483223,1.323150029,Moderate,"(-73.90588676, 31.61399405)"
25.95641879,4.715875932,9/4/2015,5.039016385,1.860721186,Good,"(25.95641879, 4.715875932)"
-34.76551425,-6.81080173,2/15/2021,1.706758558,3.889887333,Good,"(-34.76551425, -6.81080173)"
63.51193853,53.09817134,1/21/2016,5.478840302,1.497617862,Moderate,"(63.51193853, 53.09817134)"
71.15557532,98.95835389,6/3/2023,9.621352878,1.128282497,Moderate,"(71.15557532, 98.95835389)"
13.09731487,-4.951391969,1/23/2023,8.526289849,4.299462704,Poor,"(13.09731487, -4.951391969)"
-59.67294762,132.2192787,4/3/2018,0.300710726,3.769705437,Good,"(-59.67294762, 132.2192787)"
42.16131179,124.3221872,12/25/2018,6.169815639,0.650644743,Good,"(42.16131179, 124.3221872)"
45.24964135,148.5916989,12/16/2020,3.68235719,1.607602005,Moderate,"(45.24964135, 148.5916989)"
45.02335369,73.66643333,12/1/2014,4.066585373,3.882263779,Good,"(45.02335369, 73.66643333)"
-63.8535473,56.23967372,10/7/2023,8.737286453,3.004699502,Moderate,"(-63.8535473, 56.23967372)"
-66.030716,-38.64894753,4/26/2018,4.030021554,1.598183188,Good,"(-66.030716, -38.64894753)"
